Start Time,End Time
0.603718820861678,1.3931972789115645
1.3931972789115645,2.2058956916099772
2.2058956916099772,3.0418140589569163
3.0418140589569163,3.877732426303855
3.877732426303855,4.713650793650793
4.713650793650793,5.5495691609977325
5.5495691609977325,6.3854875283446715
6.3854875283446715,7.22140589569161
7.22140589569161,8.057324263038549
8.057324263038549,8.893242630385487
8.893242630385487,9.752380952380953
9.752380952380953,10.541859410430838
10.541859410430838,11.400997732426303
11.400997732426303,12.236916099773243
12.236916099773243,13.049614512471654
13.049614512471654,13.862312925170068
13.862312925170068,14.698231292517006
14.698231292517006,15.557369614512472
15.557369614512472,16.370068027210884
16.370068027210884,17.205986394557822
17.205986394557822,18.04190476190476
18.04190476190476,18.877823129251702
18.877823129251702,19.690521541950112
19.690521541950112,20.526439909297054
20.526439909297054,21.36235827664399
21.36235827664399,22.19827664399093
22.19827664399093,23.034195011337868
23.034195011337868,23.870113378684806
23.870113378684806,24.706031746031748
24.706031746031748,25.495510204081633
25.495510204081633,26.354648526077096
26.354648526077096,27.144126984126984
27.144126984126984,27.980045351473922
27.980045351473922,28.81596371882086
28.81596371882086,29.628662131519274
29.628662131519274,30.464580498866212
30.464580498866212,31.30049886621315
31.30049886621315,32.13641723356009
32.13641723356009,32.97233560090703
32.97233560090703,33.80825396825397
33.80825396825397,34.644172335600906
34.644172335600906,35.48009070294785
35.48009070294785,36.31600907029478
36.31600907029478,37.151927437641724
37.151927437641724,37.98784580498866
37.98784580498866,38.77732426303855
38.77732426303855,39.63646258503401
39.63646258503401,40.47238095238095
40.47238095238095,41.308299319727894
41.308299319727894,42.14421768707483
42.14421768707483,42.98013605442177
42.98013605442177,43.816054421768705
43.816054421768705,44.62875283446712
44.62875283446712,45.464671201814056
45.464671201814056,46.300589569161
46.300589569161,47.13650793650794
47.13650793650794,47.972426303854874
47.972426303854874,48.808344671201816
48.808344671201816,49.64426303854875
49.64426303854875,50.48018140589569
50.48018140589569,51.316099773242634
51.316099773242634,52.10557823129252
52.10557823129252,52.964716553287985
52.964716553287985,53.80063492063492
53.80063492063492,54.63655328798186
54.63655328798186,55.472471655328796
55.472471655328796,56.30839002267574
56.30839002267574,57.14430839002267
57.14430839002267,57.95700680272109
57.95700680272109,58.792925170068024
58.792925170068024,59.628843537414966
59.628843537414966,60.46476190476191
60.46476190476191,61.30068027210884
61.30068027210884,62.136598639455784
62.136598639455784,62.97251700680272
62.97251700680272,63.80843537414966
63.80843537414966,64.6443537414966
64.6443537414966,65.43383219954649
65.43383219954649,66.29297052154195
66.29297052154195,67.1288888888889
67.1288888888889,67.96480725623583
67.96480725623583,68.82394557823129
68.82394557823129,69.6366439909297
69.6366439909297,70.47256235827665
70.47256235827665,71.28526077097506
71.28526077097506,72.12117913832199
72.12117913832199,72.95709750566894
72.95709750566894,73.79301587301588
73.79301587301588,74.62893424036281
74.62893424036281,75.46485260770974
75.46485260770974,76.3007709750567
76.3007709750567,77.13668934240363
77.13668934240363,77.97260770975056
77.97260770975056,78.76208616780045
78.76208616780045,79.62122448979592
79.62122448979592,80.45714285714286
80.45714285714286,81.29306122448979
81.29306122448979,82.15219954648526
82.15219954648526,82.96489795918367
82.96489795918367,83.80081632653061
83.80081632653061,84.63673469387756
84.63673469387756,85.47265306122449
85.47265306122449,86.2853514739229
86.2853514739229,87.12126984126984
87.12126984126984,87.95718820861678
87.95718820861678,88.79310657596372
88.79310657596372,89.62902494331065
89.62902494331065,90.4649433106576
90.4649433106576,91.30086167800454
91.30086167800454,92.09034013605442
92.09034013605442,92.94947845804988
92.94947845804988,93.78539682539683
93.78539682539683,94.62131519274377
94.62131519274377,95.48045351473922
95.48045351473922,96.29315192743765
96.29315192743765,97.12907029478458
97.12907029478458,97.96498866213152
97.96498866213152,98.80090702947845
98.80090702947845,99.61360544217688
99.61360544217688,100.44952380952381
100.44952380952381,101.28544217687075
101.28544217687075,102.1213605442177
102.1213605442177,102.95727891156463
102.95727891156463,103.79319727891156
103.79319727891156,104.6291156462585
