Start Time,End Time
3.111473922902494,3.7616326530612243
3.7616326530612243,4.4117913832199545
4.4117913832199545,5.038730158730159
5.038730158730159,5.688888888888889
5.688888888888889,6.339047619047619
6.339047619047619,6.989206349206349
6.989206349206349,7.63936507936508
7.63936507936508,8.382403628117913
8.382403628117913,9.125442176870749
9.125442176870749,9.775600907029478
9.775600907029478,10.425759637188209
10.425759637188209,10.983038548752834
10.983038548752834,11.517097505668934
11.517097505668934,12.120816326530612
12.120816326530612,12.770975056689343
12.770975056689343,13.421133786848072
13.421133786848072,14.071292517006803
14.071292517006803,14.698231292517006
14.698231292517006,15.32517006802721
15.32517006802721,15.975328798185942
15.975328798185942,16.62548752834467
16.62548752834467,17.2756462585034
17.2756462585034,17.832925170068027
17.832925170068027,18.36698412698413
18.36698412698413,18.99392290249433
18.99392290249433,19.620861678004534
19.620861678004534,20.271020408163267
20.271020408163267,20.921179138321996
20.921179138321996,21.571337868480725
21.571337868480725,22.221496598639455
22.221496598639455,22.84843537414966
22.84843537414966,23.49859410430839
23.49859410430839,24.14875283446712
24.14875283446712,24.79891156462585
24.79891156462585,25.541950113378686
25.541950113378686,26.261768707482993
26.261768707482993,26.911927437641722
26.911927437641722,27.562086167800455
27.562086167800455,28.189024943310656
28.189024943310656,28.83918367346939
28.83918367346939,29.489342403628118
29.489342403628118,30.116281179138323
30.116281179138323,30.789659863945577
30.789659863945577,31.393378684807256
31.393378684807256,32.066757369614514
32.066757369614514,32.69369614512472
32.69369614512472,33.34385487528345
33.34385487528345,33.99401360544218
33.99401360544218,34.644172335600906
34.644172335600906,35.27111111111111
35.27111111111111,35.92126984126984
35.92126984126984,36.57142857142857
36.57142857142857,37.198367346938774
37.198367346938774,37.8485260770975
37.8485260770975,38.40580498866213
38.40580498866213,38.93986394557823
38.93986394557823,39.566802721088436
39.566802721088436,40.19374149659864
40.19374149659864,40.84390022675737
40.84390022675737,41.4940589569161
41.4940589569161,42.120997732426304
42.120997732426304,42.77115646258503
42.77115646258503,43.42131519274376
43.42131519274376,44.07147392290249
44.07147392290249,44.698412698412696
44.698412698412696,45.348571428571425
45.348571428571425,45.97551020408163
45.97551020408163,46.602448979591834
46.602448979591834,47.25260770975056
47.25260770975056,47.94920634920635
47.94920634920635,48.55292517006803
48.55292517006803,49.20308390022676
49.20308390022676,49.85324263038549
49.85324263038549,50.48018140589569
50.48018140589569,51.13034013605442
51.13034013605442,51.78049886621315
51.78049886621315,52.43065759637188
52.43065759637188,53.057596371882084
53.057596371882084,53.707755102040814
53.707755102040814,54.35791383219954
54.35791383219954,54.98485260770975
