Start Time,End Time
3.1346938775510202,3.900952380952381
3.900952380952381,4.667210884353741
4.667210884353741,5.410249433106576
5.410249433106576,6.199727891156463
6.199727891156463,7.012426303854875
7.012426303854875,7.825124716553288
7.825124716553288,8.684263038548753
8.684263038548753,9.450521541950113
9.450521541950113,10.193560090702947
10.193560090702947,10.983038548752834
10.983038548752834,11.842176870748299
11.842176870748299,12.72453514739229
12.72453514739229,13.49079365079365
13.49079365079365,14.489251700680272
14.489251700680272,15.255510204081633
15.255510204081633,16.114648526077097
16.114648526077097,16.99700680272109
16.99700680272109,17.856145124716555
17.856145124716555,18.715283446712018
18.715283446712018,19.574421768707484
19.574421768707484,20.410340136054423
20.410340136054423,21.269478458049885
21.269478458049885,22.128616780045352
22.128616780045352,22.96453514739229
22.96453514739229,23.84689342403628
23.84689342403628,24.706031746031748
24.706031746031748,25.541950113378686
25.541950113378686,26.40108843537415
26.40108843537415,27.28344671201814
27.28344671201814,28.142585034013607
28.142585034013607,28.978503401360545
28.978503401360545,29.837641723356008
29.837641723356008,30.72
30.72,31.579138321995465
31.579138321995465,32.43827664399093
32.43827664399093,33.29741496598639
33.29741496598639,34.13333333333333
34.13333333333333,34.9924716553288
34.9924716553288,35.851609977324266
35.851609977324266,36.6875283446712
36.6875283446712,37.56988662131519
37.56988662131519,38.42902494331066
38.42902494331066,39.2649433106576
39.2649433106576,40.12408163265306
40.12408163265306,41.00643990929705
41.00643990929705,41.84235827664399
41.84235827664399,42.70149659863946
42.70149659863946,43.53741496598639
43.53741496598639,44.39655328798186
44.39655328798186,45.255691609977326
45.255691609977326,46.11482993197279
46.11482993197279,46.97396825396825
46.97396825396825,47.83310657596372
47.83310657596372,48.692244897959185
48.692244897959185,49.52816326530612
49.52816326530612,50.41052154195011
50.41052154195011,51.26965986394558
51.26965986394558,52.128798185941044
52.128798185941044,52.964716553287985
52.964716553287985,53.823854875283445
53.823854875283445,54.68299319727891
54.68299319727891,55.54213151927438
55.54213151927438,56.401269841269844
56.401269841269844,57.2604081632653
57.2604081632653,58.11954648526077
58.11954648526077,58.978684807256236
58.978684807256236,59.8378231292517
59.8378231292517,60.67374149659864
60.67374149659864,61.532879818594104
61.532879818594104,62.415238095238095
62.415238095238095,63.25115646258504
63.25115646258504,64.1102947845805
64.1102947845805,64.96943310657596
64.96943310657596,65.82857142857142
65.82857142857142,66.6877097505669
66.6877097505669,67.54684807256236
67.54684807256236,68.40598639455783
68.40598639455783,69.26512471655329
69.26512471655329,70.12426303854875
70.12426303854875,70.98340136054422
70.98340136054422,71.84253968253968
71.84253968253968,72.70167800453515
72.70167800453515,73.53759637188209
73.53759637188209,74.39673469387755
74.39673469387755,75.25587301587302
75.25587301587302,76.11501133786848
76.11501133786848,76.97414965986394
76.97414965986394,77.81006802721089
77.81006802721089,78.69242630385487
78.69242630385487,79.55156462585035
79.55156462585035,80.4107029478458
80.4107029478458,81.26984126984127
81.26984126984127,82.12897959183674
82.12897959183674,82.9881179138322
82.9881179138322,83.82403628117913
83.82403628117913,84.6831746031746
84.6831746031746,85.54231292517007
85.54231292517007,86.40145124716554
86.40145124716554,87.260589569161
87.260589569161,88.11972789115646
88.11972789115646,88.97886621315193
88.97886621315193,89.83800453514739
89.83800453514739,90.67392290249433
90.67392290249433,91.5330612244898
91.5330612244898,92.39219954648526
92.39219954648526,93.27455782312926
93.27455782312926,94.11047619047619
94.11047619047619,94.96961451247165
94.96961451247165,95.82875283446712
95.82875283446712,96.68789115646258
96.68789115646258,97.54702947845804
97.54702947845804,98.38294784580499
98.38294784580499,99.21886621315193
99.21886621315193,100.10122448979592
100.10122448979592,100.93714285714286
100.93714285714286,101.79628117913832
101.79628117913832,102.65541950113379
102.65541950113379,103.51455782312925
103.51455782312925,104.35047619047619
104.35047619047619,105.23283446712018
105.23283446712018,106.09197278911564
106.09197278911564,106.95111111111112
106.95111111111112,107.78702947845805
107.78702947845805,108.64616780045351
108.64616780045351,109.50530612244899
109.50530612244899,110.36444444444444
110.36444444444444,111.2235827664399
111.2235827664399,112.08272108843538
112.08272108843538,112.94185941043084
112.94185941043084,113.80099773242631
113.80099773242631,119.80099773242631
194.6874321431047,196.1067815876474
196.1067815876474,116.35519274376418
116.35519274376418,117.23755102040816
117.23755102040816,118.09668934240362
118.09668934240362,118.9558276643991
118.9558276643991,119.81496598639455
119.81496598639455,120.6508843537415
120.6508843537415,121.51002267573696
121.51002267573696,122.36916099773242
122.36916099773242,123.2282993197279
123.2282993197279,124.08743764172335
124.08743764172335,124.94657596371881
124.94657596371881,125.80571428571429
125.80571428571429,126.64163265306122
126.64163265306122,127.52399092970522
127.52399092970522,128.35990929705216
128.35990929705216,129.21904761904761
129.21904761904761,130.07818594104307
130.07818594104307,130.96054421768707
130.96054421768707,131.79646258503402
131.79646258503402,132.65560090702948
132.65560090702948,133.51473922902494
133.51473922902494,134.3738775510204
134.3738775510204,135.20979591836735
135.20979591836735,136.09215419501135
136.09215419501135,136.92807256235827
136.92807256235827,137.78721088435375
